local,value,latitude,longitude,location
2017-10-22,186.96385542168676,28.564800000000055,77.17439999999993,R K Puram
2017-10-23,182.66176470588235,28.564800000000048,77.17439999999995,R K Puram
2017-10-24,225.76190476190476,28.564800000000044,77.17439999999995,R K Puram
2017-10-25,234.1969696969697,28.564800000000048,77.17439999999995,R K Puram
2017-10-26,197.12121212121212,28.564800000000048,77.17439999999995,R K Puram
2017-10-27,231.1551724137931,28.564800000000037,77.17439999999996,R K Puram
2017-10-28,217.01333333333332,28.56480000000005,77.17439999999993,R K Puram
2017-10-29,219.44155844155844,28.56480000000005,77.17439999999993,R K Puram
2017-10-30,205.0,28.564799999999995,77.17440000000002,R K Puram
2017-10-31,296.4375,28.564799999999995,77.17440000000002,R K Puram
2017-11-01,178.34782608695653,28.56480000000002,77.17439999999998,R K Puram
2017-11-02,210.04444444444445,28.56480000000002,77.17439999999998,R K Puram
2017-11-03,205.21666666666667,28.56480000000004,77.17439999999995,R K Puram
2017-11-04,239.7258064516129,28.56480000000004,77.17439999999995,R K Puram
2017-11-05,210.2280701754386,28.564800000000037,77.17439999999996,R K Puram
2017-11-06,279.73333333333335,28.56480000000004,77.17439999999995,R K Puram
2017-11-07,512.8,28.564800000000034,77.17439999999996,R K Puram
2017-11-08,711.0,28.564800000000034,77.17439999999996,R K Puram
2017-11-09,472.6304347826087,28.56480000000002,77.17439999999998,R K Puram
2017-11-10,330.95652173913044,28.564800000000048,77.17439999999995,R K Puram
2017-11-11,417.5217391304348,28.564800000000048,77.17439999999995,R K Puram
2017-11-12,445.32394366197184,28.56480000000005,77.17439999999995,R K Puram
2017-11-13,343.54237288135596,28.56480000000004,77.17439999999995,R K Puram
2017-11-14,285.9344262295082,28.56480000000004,77.17439999999995,R K Puram
2017-11-15,180.125,28.564799999999995,77.17440000000002,R K Puram
2017-11-16,209.61904761904762,28.564799999999998,77.17440000000003,R K Puram
2017-11-17,153.36363636363637,28.564799999999995,77.1744,R K Puram
2017-11-18,,,,R K Puram
2017-11-19,169.0,28.5648,77.1744,R K Puram
2017-11-20,167.36363636363637,28.564799999999995,77.1744,R K Puram
2017-11-21,237.0,28.564799999999995,77.1744,R K Puram
2017-11-22,176.04347826086956,28.564799999999995,77.17440000000005,R K Puram
2017-11-23,181.85714285714286,28.564799999999995,77.1744,R K Puram
2017-11-24,196.75,28.564799999999998,77.1744,R K Puram
2017-11-25,246.8,28.564799999999995,77.17440000000002,R K Puram
2017-11-26,299.0,28.5648,77.1744,R K Puram
2017-11-27,239.76470588235293,28.564799999999995,77.1744,R K Puram
2017-11-28,183.55555555555554,28.564799999999998,77.17440000000003,R K Puram
2017-02-17,176.0,28.744,77.12,Delhi Technological University
2017-02-18,186.2,28.744000000000007,77.12,Delhi Technological University
2017-02-19,156.575,28.74400000000001,77.11999999999993,Delhi Technological University
2017-02-20,133.2,28.74400000000002,77.11999999999995,Delhi Technological University
2017-02-21,122.13953488372093,28.744000000000003,77.11999999999993,Delhi Technological University
2017-02-22,134.61702127659575,28.743999999999996,77.11999999999993,Delhi Technological University
2017-02-23,83.35714285714286,28.744000000000007,77.11999999999993,Delhi Technological University
2017-02-24,91.9090909090909,28.744000000000003,77.11999999999993,Delhi Technological University
2017-02-25,121.0,28.744,77.11999999999993,Delhi Technological University
2017-02-26,112.26190476190476,28.744000000000007,77.11999999999993,Delhi Technological University
2017-02-27,132.8181818181818,28.744000000000003,77.11999999999993,Delhi Technological University
2017-02-28,176.02631578947367,28.744000000000018,77.11999999999993,Delhi Technological University
2017-03-01,115.30434782608695,28.744,77.11999999999993,Delhi Technological University
2017-03-02,104.14583333333333,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-03,82.88888888888889,28.744,77.11999999999993,Delhi Technological University
2017-03-04,126.19148936170212,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-05,136.89583333333334,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-06,116.02083333333333,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-07,131.08333333333334,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-08,46.854166666666664,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-09,63.729166666666664,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-10,41.8125,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-11,48.08888888888889,28.744,77.11999999999993,Delhi Technological University
2017-03-12,63.875,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-13,84.1304347826087,28.744,77.11999999999993,Delhi Technological University
2017-03-14,95.89583333333333,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-15,127.06818181818181,28.744000000000003,77.11999999999993,Delhi Technological University
2017-03-16,138.58333333333334,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-17,121.08333333333333,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-18,134.22916666666666,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-19,155.5625,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-20,153.2391304347826,28.744,77.11999999999993,Delhi Technological University
2017-03-21,164.4375,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-22,161.29166666666666,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-23,175.46511627906978,28.744000000000003,77.11999999999993,Delhi Technological University
2017-03-24,106.37209302325581,28.744000000000003,77.11999999999993,Delhi Technological University
2017-03-25,103.47916666666667,28.743999999999996,77.11999999999993,Delhi Technological University
2017-03-26,102.71111111111111,28.744,77.11999999999993,Delhi Technological University
2017-03-27,100.75555555555556,28.744,77.11999999999993,Delhi Technological University
2017-03-28,172.54347826086956,28.744,77.11999999999993,Delhi Technological University
2017-03-29,108.2,28.74400000000002,77.11999999999995,Delhi Technological University
2017-03-30,181.0,28.744,77.12,Delhi Technological University
2017-03-31,110.26666666666667,28.74400000000002,77.11999999999995,Delhi Technological University
2017-04-01,108.16666666666667,28.744000000000007,77.11999999999993,Delhi Technological University
2017-04-02,97.3695652173913,28.744,77.11999999999993,Delhi Technological University
2017-04-03,110.3103448275862,28.74400000000002,77.11999999999995,Delhi Technological University
2017-04-04,62.59574468085106,28.743999999999996,77.11999999999993,Delhi Technological University
2017-04-05,48.770833333333336,28.743999999999996,77.11999999999993,Delhi Technological University
2017-04-06,110.63829787234043,28.743999999999996,77.11999999999993,Delhi Technological University
2017-04-07,128.9,28.74400000000001,77.11999999999993,Delhi Technological University
2017-04-08,129.625,28.743999999999996,77.11999999999993,Delhi Technological University
2017-04-09,38.55555555555556,28.744,77.11999999999993,Delhi Technological University
2017-04-10,71.40625,28.74400000000002,77.11999999999995,Delhi Technological University
2017-04-11,72.78571428571429,28.74400000000002,77.11999999999996,Delhi Technological University
2017-04-12,187.33333333333334,28.744,77.12,Delhi Technological University
2017-04-13,128.25333333333333,28.74399999999998,77.11999999999992,Delhi Technological University
2017-04-14,180.74468085106383,28.74400000000001,77.1199999999999,Delhi Technological University
2017-04-15,187.80851063829786,28.74400000000001,77.1199999999999,Delhi Technological University
2017-04-16,171.20833333333334,28.744000000000014,77.1199999999999,Delhi Technological University
2017-04-17,123.88421052631578,28.744000000000014,77.1199999999999,Delhi Technological University
2017-04-18,146.32631578947368,28.744000000000014,77.1199999999999,Delhi Technological University
2017-04-19,119.15957446808511,28.74400000000001,77.1199999999999,Delhi Technological University
2017-04-20,111.14606741573034,28.744000000000003,77.1199999999999,Delhi Technological University
2017-04-21,111.64556962025317,28.743999999999986,77.11999999999992,Delhi Technological University
2017-04-22,121.73684210526316,28.744000000000014,77.1199999999999,Delhi Technological University
2017-04-23,73.32967032967034,28.744000000000007,77.1199999999999,Delhi Technological University
2017-04-24,56.637362637362635,28.744000000000007,77.1199999999999,Delhi Technological University
2017-04-25,77.53191489361703,28.74400000000001,77.1199999999999,Delhi Technological University
2017-04-26,86.24175824175825,28.744000000000007,77.1199999999999,Delhi Technological University
2017-04-27,79.18181818181819,28.74399999999997,77.11999999999992,Delhi Technological University
2017-04-28,70.60606060606061,28.74399999999997,77.11999999999992,Delhi Technological University
2017-04-29,114.6086956521739,28.744000000000007,77.1199999999999,Delhi Technological University
2017-04-30,61.93478260869565,28.744000000000007,77.1199999999999,Delhi Technological University
2017-05-01,111.31111111111112,28.744000000000007,77.1199999999999,Delhi Technological University
2017-05-02,164.425,28.74399999999999,77.11999999999992,Delhi Technological University
2017-05-03,127.21348314606742,28.744000000000003,77.1199999999999,Delhi Technological University
2017-05-04,110.27692307692308,28.743999999999975,77.11999999999992,Delhi Technological University
2017-05-05,,,,Delhi Technological University
2017-05-06,268.0,28.744,77.12,Delhi Technological University
2017-05-07,,,,Delhi Technological University
2017-05-08,,,,Delhi Technological University
2017-05-09,,,,Delhi Technological University
2017-05-10,,,,Delhi Technological University
2017-05-11,,,,Delhi Technological University
2017-05-12,113.0,28.744,77.12,Delhi Technological University
2017-05-13,197.0,28.744,77.12,Delhi Technological University
2017-05-14,265.5,28.744,77.12,Delhi Technological University
2017-05-15,84.66666666666667,28.744,77.12,Delhi Technological University
2017-05-16,71.33333333333333,28.744,77.12,Delhi Technological University
2017-05-17,108.56521739130434,28.744,77.11999999999993,Delhi Technological University
2017-05-18,101.01298701298701,28.743999999999982,77.11999999999992,Delhi Technological University
2017-05-19,100.91666666666667,28.74399999999997,77.11999999999992,Delhi Technological University
2017-05-20,92.44736842105263,28.743999999999982,77.11999999999992,Delhi Technological University
2017-05-21,113.67567567567568,28.744000000000018,77.11999999999993,Delhi Technological University
2017-05-22,161.15662650602408,28.743999999999993,77.11999999999992,Delhi Technological University
2017-05-23,120.05747126436782,28.744,77.1199999999999,Delhi Technological University
2017-05-24,97.5,28.743999999999982,77.11999999999992,Delhi Technological University
2017-05-25,110.57894736842105,28.743999999999982,77.11999999999992,Delhi Technological University
2017-05-26,89.26153846153846,28.743999999999975,77.11999999999992,Delhi Technological University
2017-05-27,54.19178082191781,28.743999999999975,77.11999999999992,Delhi Technological University
2017-05-28,47.9,28.744000000000018,77.11999999999998,Delhi Technological University
2017-05-29,57.69230769230769,28.74400000000001,77.12,Delhi Technological University
2017-05-30,55.114285714285714,28.74400000000002,77.11999999999995,Delhi Technological University
2017-05-31,93.25,28.74399999999997,77.11999999999992,Delhi Technological University
2017-06-01,120.41489361702128,28.74400000000001,77.1199999999999,Delhi Technological University
2017-06-02,138.08602150537635,28.74400000000001,77.1199999999999,Delhi Technological University
2017-06-03,109.14893617021276,28.74400000000001,77.1199999999999,Delhi Technological University
2017-06-04,92.06493506493507,28.743999999999982,77.11999999999992,Delhi Technological University
2017-06-05,,,,Delhi Technological University
2017-06-06,64.0,28.744,77.12,Delhi Technological University
2017-06-07,44.68421052631579,28.743999999999982,77.11999999999992,Delhi Technological University
2017-06-08,62.0,28.744,77.1199999999999,Delhi Technological University
2017-06-09,112.81720430107526,28.74400000000001,77.1199999999999,Delhi Technological University
2017-06-10,72.92222222222222,28.744000000000007,77.1199999999999,Delhi Technological University
2017-06-11,71.47872340425532,28.74400000000001,77.1199999999999,Delhi Technological University
2017-06-12,60.60215053763441,28.74400000000001,77.1199999999999,Delhi Technological University
2017-06-13,51.344086021505376,28.74400000000001,77.1199999999999,Delhi Technological University
2017-06-14,76.94444444444444,28.744000000000007,77.1199999999999,Delhi Technological University
2017-06-15,77.08695652173913,28.744000000000007,77.1199999999999,Delhi Technological University
2017-06-16,45.32967032967033,28.744000000000007,77.1199999999999,Delhi Technological University
2017-06-17,53.31578947368421,28.744000000000014,77.1199999999999,Delhi Technological University
2017-06-18,79.53684210526316,28.744000000000014,77.1199999999999,Delhi Technological University
2017-06-19,41.13333333333333,28.744000000000007,77.1199999999999,Delhi Technological University
2017-06-20,40.526315789473685,28.744000000000014,77.1199999999999,Delhi Technological University
2017-06-21,52.46236559139785,28.74400000000001,77.1199999999999,Delhi Technological University
2017-06-22,61.54794520547945,28.743999999999975,77.11999999999992,Delhi Technological University
2017-06-23,64.76712328767124,28.743999999999975,77.11999999999992,Delhi Technological University
2017-06-24,80.87096774193549,28.74400000000001,77.1199999999999,Delhi Technological University
2017-06-25,80.84042553191489,28.74400000000001,77.1199999999999,Delhi Technological University
2017-06-26,48.619565217391305,28.744000000000007,77.1199999999999,Delhi Technological University
2017-06-27,43.82222222222222,28.744000000000007,77.1199999999999,Delhi Technological University
2017-06-28,19.142857142857142,28.743999999999975,77.11999999999992,Delhi Technological University
2017-06-29,38.0,28.744000000000014,77.1199999999999,Delhi Technological University
2017-06-30,45.80681818181818,28.744000000000003,77.1199999999999,Delhi Technological University
2017-07-01,58.97872340425532,28.74400000000001,77.1199999999999,Delhi Technological University
2017-07-02,40.840425531914896,28.74400000000001,77.1199999999999,Delhi Technological University
2017-07-03,66.89285714285714,28.743999999999996,77.11999999999992,Delhi Technological University
2017-07-04,44.829787234042556,28.74400000000001,77.1199999999999,Delhi Technological University
2017-07-05,56.06382978723404,28.74400000000001,77.1199999999999,Delhi Technological University
2017-07-06,46.287234042553195,28.74400000000001,77.1199999999999,Delhi Technological University
2017-07-07,39.8936170212766,28.74400000000001,77.1199999999999,Delhi Technological University
2017-07-08,57.084210526315786,28.744000000000014,77.1199999999999,Delhi Technological University
2017-07-09,60.625,28.744000000000014,77.1199999999999,Delhi Technological University
2017-07-10,41.65263157894737,28.744000000000014,77.1199999999999,Delhi Technological University
2017-07-11,32.83516483516483,28.744000000000007,77.1199999999999,Delhi Technological University
2017-07-12,27.347826086956523,28.744000000000007,77.1199999999999,Delhi Technological University
2017-07-13,31.464285714285715,28.743999999999996,77.11999999999992,Delhi Technological University
2017-07-14,34.078947368421055,28.744000000000018,77.11999999999993,Delhi Technological University
2017-07-15,41.65151515151515,28.74399999999997,77.11999999999992,Delhi Technological University
2017-07-16,46.96590909090909,28.744000000000003,77.1199999999999,Delhi Technological University
2017-07-17,39.53409090909091,28.744000000000003,77.1199999999999,Delhi Technological University
2017-07-18,46.27272727272727,28.744000000000003,77.1199999999999,Delhi Technological University
2017-07-19,46.84615384615385,28.744000000000007,77.1199999999999,Delhi Technological University
2017-07-20,27.271428571428572,28.74399999999997,77.11999999999992,Delhi Technological University
2017-07-21,23.651515151515152,28.74399999999997,77.11999999999992,Delhi Technological University
2017-07-22,27.954545454545453,28.744000000000003,77.1199999999999,Delhi Technological University
2017-07-23,28.224719101123597,28.744000000000003,77.1199999999999,Delhi Technological University
2017-07-24,24.22222222222222,28.74399999999997,77.11999999999992,Delhi Technological University
2017-07-25,22.56,28.743999999999993,77.11999999999993,Delhi Technological University
2017-07-26,29.164835164835164,28.744000000000007,77.1199999999999,Delhi Technological University
2017-07-27,31.70967741935484,28.74400000000001,77.1199999999999,Delhi Technological University
2017-07-28,35.35164835164835,28.744000000000007,77.1199999999999,Delhi Technological University
2017-07-29,30.34246575342466,28.743999999999975,77.11999999999992,Delhi Technological University
2017-07-30,13.173076923076923,28.74399999999999,77.11999999999992,Delhi Technological University
2017-07-31,22.727272727272727,28.744000000000003,77.1199999999999,Delhi Technological University
2017-08-01,22.49425287356322,28.744,77.1199999999999,Delhi Technological University
2017-08-02,31.023529411764706,28.743999999999996,77.11999999999992,Delhi Technological University
2017-08-03,32.348314606741575,28.744000000000003,77.1199999999999,Delhi Technological University
2017-08-04,53.27472527472528,28.744000000000007,77.1199999999999,Delhi Technological University
2017-08-05,69.41304347826087,28.744000000000007,77.1199999999999,Delhi Technological University
2017-08-06,60.623655913978496,28.74400000000001,77.1199999999999,Delhi Technological University
2017-08-07,36.45054945054945,28.744000000000007,77.1199999999999,Delhi Technological University
2017-08-08,49.839506172839506,28.74399999999999,77.11999999999992,Delhi Technological University
2017-08-09,61.61797752808989,28.744000000000003,77.1199999999999,Delhi Technological University
2017-08-10,39.37362637362637,28.744000000000007,77.1199999999999,Delhi Technological University
2017-08-11,23.325,28.74399999999999,77.11999999999992,Delhi Technological University
2017-08-12,22.53409090909091,28.744000000000003,77.1199999999999,Delhi Technological University
2017-08-13,28.270588235294117,28.743999999999996,77.11999999999992,Delhi Technological University
2017-08-14,30.36046511627907,28.744,77.1199999999999,Delhi Technological University
2017-08-15,35.91566265060241,28.743999999999993,77.11999999999992,Delhi Technological University
2017-08-16,44.97802197802198,28.744000000000007,77.1199999999999,Delhi Technological University
2017-08-17,43.87096774193548,28.74400000000001,77.1199999999999,Delhi Technological University
2017-08-18,39.63529411764706,28.743999999999996,77.11999999999992,Delhi Technological University
2017-08-19,33.47727272727273,28.744000000000003,77.1199999999999,Delhi Technological University
2017-08-20,35.023529411764706,28.743999999999996,77.11999999999992,Delhi Technological University
2017-08-21,33.215053763440864,28.74400000000001,77.1199999999999,Delhi Technological University
2017-08-22,43.71578947368421,28.744000000000014,77.1199999999999,Delhi Technological University
2017-08-23,48.670731707317074,28.743999999999993,77.11999999999992,Delhi Technological University
2017-08-24,64.94565217391305,28.744000000000007,77.1199999999999,Delhi Technological University
2017-08-25,60.146067415730336,28.744000000000003,77.1199999999999,Delhi Technological University
2017-08-26,42.41935483870968,28.74400000000001,77.1199999999999,Delhi Technological University
2017-08-27,37.5625,28.744000000000014,77.1199999999999,Delhi Technological University
2017-08-28,19.3,28.744000000000007,77.1199999999999,Delhi Technological University
2017-08-29,28.42222222222222,28.744000000000007,77.1199999999999,Delhi Technological University
2017-08-30,38.04494382022472,28.744000000000003,77.1199999999999,Delhi Technological University
2017-08-31,40.264367816091955,28.744,77.1199999999999,Delhi Technological University
2017-09-01,22.93103448275862,28.744,77.1199999999999,Delhi Technological University
2017-09-02,25.476190476190474,28.743999999999996,77.11999999999992,Delhi Technological University
2017-09-03,33.40909090909091,28.744000000000003,77.1199999999999,Delhi Technological University
2017-09-04,36.62637362637363,28.744000000000007,77.1199999999999,Delhi Technological University
2017-09-05,33.20454545454545,28.744000000000003,77.1199999999999,Delhi Technological University
2017-09-06,32.8,28.74399999999998,77.11999999999992,Delhi Technological University
2017-09-07,50.40449438202247,28.744000000000003,77.1199999999999,Delhi Technological University
2017-09-08,58.577777777777776,28.744000000000007,77.1199999999999,Delhi Technological University
2017-09-09,40.91304347826087,28.744,77.11999999999993,Delhi Technological University
2017-09-10,54.36666666666667,28.744000000000007,77.1199999999999,Delhi Technological University
2017-09-11,67.45121951219512,28.743999999999993,77.11999999999992,Delhi Technological University
2017-09-12,71.04255319148936,28.74400000000001,77.1199999999999,Delhi Technological University
2017-09-13,80.53488372093024,28.744,77.1199999999999,Delhi Technological University
2017-09-14,86.0,28.744000000000007,77.1199999999999,Delhi Technological University
2017-09-15,54.839080459770116,28.744,77.1199999999999,Delhi Technological University
2017-09-16,67.18666666666667,28.74399999999998,77.11999999999992,Delhi Technological University
2017-09-17,68.35802469135803,28.74399999999999,77.11999999999992,Delhi Technological University
2017-09-18,60.77049180327869,28.74399999999998,77.11999999999992,Delhi Technological University
2017-09-19,81.38983050847457,28.74399999999998,77.11999999999992,Delhi Technological University
2017-09-20,106.0,28.74400000000001,77.11999999999993,Delhi Technological University
2017-09-21,64.34482758620689,28.743999999999982,77.11999999999992,Delhi Technological University
2017-09-22,27.236842105263158,28.744000000000018,77.11999999999993,Delhi Technological University
2017-09-23,17.714285714285715,28.743999999999982,77.11999999999992,Delhi Technological University
2017-09-24,49.56818181818182,28.744000000000003,77.1199999999999,Delhi Technological University
2017-09-25,72.82142857142857,28.743999999999996,77.11999999999992,Delhi Technological University
2017-09-26,84.855421686747,28.743999999999993,77.11999999999992,Delhi Technological University
2017-09-27,85.7536231884058,28.74399999999997,77.11999999999992,Delhi Technological University
2017-09-28,105.14492753623189,28.74399999999997,77.11999999999992,Delhi Technological University
2017-09-29,106.71264367816092,28.744,77.1199999999999,Delhi Technological University
2017-09-30,78.06818181818181,28.744000000000003,77.1199999999999,Delhi Technological University
2017-10-01,85.14117647058823,28.743999999999996,77.11999999999992,Delhi Technological University
2017-10-02,69.82926829268293,28.743999999999993,77.11999999999992,Delhi Technological University
2017-10-03,106.5125,28.74399999999999,77.11999999999992,Delhi Technological University
2017-10-04,90.88636363636364,28.744000000000003,77.1199999999999,Delhi Technological University
2017-10-05,86.01204819277109,28.743999999999993,77.11999999999992,Delhi Technological University
2017-10-06,85.03370786516854,28.744000000000003,77.1199999999999,Delhi Technological University
2017-10-07,122.64285714285714,28.743999999999996,77.11999999999992,Delhi Technological University
2017-10-08,142.64705882352942,28.743999999999996,77.11999999999992,Delhi Technological University
2017-10-09,154.0340909090909,28.744000000000003,77.1199999999999,Delhi Technological University
2017-10-10,171.06976744186048,28.744,77.1199999999999,Delhi Technological University
2017-10-11,160.52941176470588,28.743999999999996,77.11999999999992,Delhi Technological University
2017-10-12,197.8860759493671,28.743999999999986,77.11999999999992,Delhi Technological University
2017-10-13,167.44117647058823,28.74399999999997,77.11999999999992,Delhi Technological University
2017-10-14,170.02325581395348,28.744000000000003,77.11999999999993,Delhi Technological University
2017-10-15,219.0,28.744,77.12,Delhi Technological University
2017-10-16,212.0943396226415,28.74399999999999,77.11999999999992,Delhi Technological University
2017-10-17,187.62666666666667,28.74399999999998,77.11999999999992,Delhi Technological University
2017-10-18,249.32051282051282,28.743999999999986,77.11999999999992,Delhi Technological University
2017-10-19,330.94666666666666,28.74399999999998,77.11999999999992,Delhi Technological University
2017-10-20,294.6470588235294,28.743999999999996,77.11999999999992,Delhi Technological University
2017-10-21,242.39506172839506,28.74399999999999,77.11999999999992,Delhi Technological University
2017-10-22,171.11627906976744,28.744,77.1199999999999,Delhi Technological University
2017-10-23,236.45238095238096,28.743999999999996,77.11999999999992,Delhi Technological University
2017-10-24,249.25,28.744000000000003,77.1199999999999,Delhi Technological University
2017-10-25,254.98765432098764,28.74399999999999,77.11999999999992,Delhi Technological University
2017-10-26,238.16470588235293,28.743999999999996,77.11999999999992,Delhi Technological University
2017-10-27,248.96511627906978,28.744,77.1199999999999,Delhi Technological University
2017-10-28,251.19277108433735,28.743999999999993,77.11999999999992,Delhi Technological University
2017-10-29,262.25,28.744000000000003,77.1199999999999,Delhi Technological University
2017-10-30,262.50602409638554,28.743999999999993,77.11999999999992,Delhi Technological University
2017-10-31,379.69135802469134,28.74399999999999,77.11999999999992,Delhi Technological University
2017-11-01,236.48,28.74399999999998,77.11999999999992,Delhi Technological University
2017-11-02,216.23076923076923,28.743999999999986,77.11999999999992,Delhi Technological University
2017-11-03,267.90410958904107,28.743999999999975,77.11999999999992,Delhi Technological University
2017-11-04,249.4268292682927,28.743999999999993,77.11999999999992,Delhi Technological University
2017-11-05,255.375,28.744000000000003,77.1199999999999,Delhi Technological University
2017-11-06,518.4875,28.74399999999999,77.11999999999992,Delhi Technological University
2017-11-07,596.9125,28.74399999999999,77.11999999999992,Delhi Technological University
2017-11-08,559.2,28.743999999999993,77.11999999999993,Delhi Technological University
2017-11-09,673.7692307692307,28.743999999999986,77.11999999999992,Delhi Technological University
2017-11-10,414.4578313253012,28.743999999999993,77.11999999999992,Delhi Technological University
2017-11-11,645.797619047619,28.743999999999996,77.11999999999992,Delhi Technological University
2017-11-12,629.375,28.744000000000003,77.1199999999999,Delhi Technological University
2017-11-13,502.89285714285717,28.743999999999996,77.11999999999992,Delhi Technological University
2017-11-14,350.5903614457831,28.743999999999993,77.11999999999992,Delhi Technological University
2017-11-15,278.4512195121951,28.743999999999993,77.11999999999992,Delhi Technological University
2017-11-16,225.54166666666666,28.74399999999997,77.11999999999992,Delhi Technological University
2017-11-17,200.98461538461538,28.743999999999975,77.11999999999992,Delhi Technological University
2017-11-18,171.74666666666667,28.74399999999998,77.11999999999992,Delhi Technological University
2017-11-19,194.0735294117647,28.74399999999997,77.11999999999992,Delhi Technological University
2017-11-20,269.08196721311475,28.74399999999998,77.11999999999992,Delhi Technological University
2017-11-21,305.92424242424244,28.74399999999997,77.11999999999992,Delhi Technological University
2017-11-22,250.76923076923077,28.743999999999975,77.11999999999992,Delhi Technological University
2017-11-23,286.0192307692308,28.74399999999999,77.11999999999992,Delhi Technological University
2017-11-24,306.2857142857143,28.743999999999975,77.11999999999992,Delhi Technological University
2017-11-25,285.8181818181818,28.743999999999986,77.11999999999992,Delhi Technological University
2017-11-26,334.625,28.74399999999999,77.11999999999992,Delhi Technological University
2017-11-27,312.85915492957747,28.743999999999968,77.11999999999992,Delhi Technological University
2017-11-28,186.14285714285714,28.74400000000002,77.11999999999996,Delhi Technological University
2017-02-18,87.83333333333333,28.682099999999995,77.305,IHBAS
2017-02-19,88.92272727272724,28.682099999999995,77.30499999999996,IHBAS
2017-02-20,74.92941176470588,28.682099999999995,77.30499999999999,IHBAS
2017-02-21,77.72162162162162,28.6821,77.30499999999998,IHBAS
2017-02-22,53.59090909090911,28.682099999999995,77.305,IHBAS
2017-02-23,52.55641025641027,28.6821,77.30499999999998,IHBAS
2017-02-24,53.81000000000001,28.682099999999995,77.30500000000002,IHBAS
2017-02-25,59.13076923076924,28.6821,77.30499999999998,IHBAS
2017-02-26,58.35749999999998,28.6821,77.30499999999998,IHBAS
2017-02-27,79.98484848484848,28.682099999999995,77.305,IHBAS
2017-02-28,98.65750000000003,28.6821,77.30499999999998,IHBAS
2017-03-01,93.66521739130434,28.682099999999995,77.30499999999995,IHBAS
2017-03-02,69.95641025641027,28.6821,77.30499999999998,IHBAS
2017-03-03,45.884999999999984,28.6821,77.30499999999998,IHBAS
2017-03-04,58.47647058823531,28.682099999999995,77.30500000000004,IHBAS
2017-03-05,49.1,28.6821,77.305,IHBAS
2017-03-06,48.62285714285713,28.682099999999995,77.30499999999999,IHBAS
2017-03-07,90.37659574468088,28.682099999999995,77.30499999999995,IHBAS
2017-03-08,58.39047619047619,28.6821,77.30500000000004,IHBAS
2017-03-09,44.00930232558141,28.682099999999995,77.30499999999996,IHBAS
2017-03-10,30.91379310344827,28.682099999999995,77.30500000000002,IHBAS
2017-03-11,43.96315789473686,28.6821,77.30499999999998,IHBAS
2017-03-12,47.73181818181818,28.682099999999995,77.30499999999996,IHBAS
2017-03-13,41.59777777777777,28.682099999999995,77.30499999999996,IHBAS
2017-03-14,63.02105263157896,28.6821,77.30500000000004,IHBAS
2017-03-15,34.25925925925926,28.682099999999995,77.30500000000004,IHBAS
2017-03-16,71.78148148148146,28.682099999999995,77.30500000000004,IHBAS
2017-03-17,44.27058823529412,28.682099999999995,77.30500000000004,IHBAS
2017-03-18,90.8731707317073,28.6821,77.30499999999996,IHBAS
2017-03-19,98.725,28.6821,77.305,IHBAS
2017-03-20,40.61999999999999,28.6821,77.305,IHBAS
2017-03-21,56.214285714285715,28.682099999999995,77.30499999999999,IHBAS
2017-03-22,65.63061224489793,28.682099999999995,77.30499999999995,IHBAS
2017-03-23,78.3093023255814,28.682099999999995,77.30499999999996,IHBAS
2017-03-24,44.50652173913043,28.682099999999995,77.30499999999995,IHBAS
2017-03-25,39.46666666666667,28.682099999999995,77.305,IHBAS
2017-03-26,36.878048780487816,28.6821,77.30499999999996,IHBAS
2017-03-27,58.52272727272726,28.682099999999995,77.30499999999996,IHBAS
2017-03-28,81.31041666666665,28.682099999999995,77.30499999999995,IHBAS
2017-03-29,69.06170212765956,28.682099999999995,77.30499999999995,IHBAS
2017-03-30,59.02666666666667,28.682099999999995,77.30499999999996,IHBAS
2017-03-31,81.53181818181818,28.682099999999995,77.30499999999996,IHBAS
2017-04-01,83.38181818181818,28.682099999999995,77.30500000000005,IHBAS
2017-04-02,72.02758620689654,28.682099999999995,77.30500000000002,IHBAS
2017-04-03,80.55833333333335,28.682099999999995,77.30500000000005,IHBAS
2017-04-04,78.30399999999999,28.682099999999995,77.30500000000005,IHBAS
2017-04-05,59.7181818181818,28.682099999999995,77.305,IHBAS
2017-04-06,81.4595238095238,28.6821,77.30499999999996,IHBAS
2017-04-07,90.06666666666668,28.6821,77.30500000000004,IHBAS
2017-04-08,46.7074074074074,28.682099999999995,77.30500000000004,IHBAS
