,AOD,Cloud_Fraction,Location,Date,PM25
1288,0.4160000197589397,0.09000000427477063,ITO,2017-03-13,65.81521739130434
1289,0.3780000179540366,0.12900000612717122,ITO,2017-03-13,65.81521739130434
1291,0.4160000197589397,0.09000000427477063,US Diplomatic Post: New Delhi,2017-03-13,55.50000000000002
1292,0.3780000179540366,0.12900000612717122,US Diplomatic Post: New Delhi,2017-03-13,55.50000000000002
1294,0.4380000208038837,0.045000002137385316,Sirifort,2017-03-13,48.611111111111114
1295,0.28400001348927617,0.12700000603217632,Sirifort,2017-03-13,48.611111111111114
1299,0.3780000179540366,0.12900000612717122,Mandir,2017-03-13,55.088888888888896
1300,0.4160000197589397,0.09000000427477063,Mandir,2017-03-13,55.088888888888896
1302,0.257000012206845,0.18200000864453614,Shadipur,2017-03-13,73.16202127659575
1303,0.4160000197589397,0.09000000427477063,Shadipur,2017-03-13,73.16202127659575
1305,0.4160000197589397,0.09000000427477063,Punjabi Bagh,2017-03-13,56.61904761904761
1306,0.257000012206845,0.18200000864453614,Punjabi Bagh,2017-03-13,56.61904761904761
1326,0.5280000250786543,0.12700000603217632,R K Puram,2017-03-15,102.73684210526315
1327,0.24900001182686535,0.002000000094994902,R K Puram,2017-03-15,102.73684210526315
1328,0.5280000250786543,0.12700000603217632,Sirifort,2017-03-15,100.06382978723404
1329,0.21200001006945968,0.0,Sirifort,2017-03-15,100.06382978723404
1330,0.21200001006945968,0.0,Mandir,2017-03-15,84.83333333333333
1331,0.5670000269310549,0.07900000375229865,Mandir,2017-03-15,84.83333333333333
1332,0.21200001006945968,0.0,ITO,2017-03-15,96.39361702127658
1333,0.5670000269310549,0.07900000375229865,ITO,2017-03-15,96.39361702127658
1334,0.21200001006945968,0.0,US Diplomatic Post: New Delhi,2017-03-15,101.2625
1335,0.5670000269310549,0.07900000375229865,US Diplomatic Post: New Delhi,2017-03-15,101.2625
1336,0.24900001182686535,0.002000000094994902,Punjabi Bagh,2017-03-15,160.7
1337,0.5670000269310549,0.07900000375229865,Punjabi Bagh,2017-03-15,160.7
1338,0.5670000269310549,0.07900000375229865,Shadipur,2017-03-15,132.32224719101123
1339,0.24900001182686535,0.002000000094994902,Shadipur,2017-03-15,132.32224719101123
1341,0.3780000179540366,0.0,Punjabi Bagh,2017-03-16,148.6086956521739
1342,0.4160000197589397,0.07000000332482159,Punjabi Bagh,2017-03-16,148.6086956521739
1343,0.3690000175265595,0.009000000427477062,Punjabi Bagh,2017-03-16,148.6086956521739
1345,0.3780000179540366,0.0,Shadipur,2017-03-16,146.2629885057471
1346,0.4160000197589397,0.07000000332482159,Shadipur,2017-03-16,146.2629885057471
1347,0.3690000175265595,0.009000000427477062,Shadipur,2017-03-16,146.2629885057471
1349,0.3780000179540366,0.0,Mandir,2017-03-16,92.45652173913044
1350,0.4160000197589397,0.07000000332482159,Mandir,2017-03-16,92.45652173913044
1351,0.4300000204239041,0.0,Mandir,2017-03-16,92.45652173913044
1356,0.4300000204239041,0.0,ITO,2017-03-16,110.75280898876404
1357,0.4160000197589397,0.07000000332482159,ITO,2017-03-16,110.75280898876404
1358,0.8160000387579203,0.027000001282431185,ITO,2017-03-16,110.75280898876404
1359,0.3780000179540366,0.0,ITO,2017-03-16,110.75280898876404
1360,0.3780000179540366,0.0,R K Puram,2017-03-16,104.67567567567568
1361,0.8160000387579203,0.027000001282431185,R K Puram,2017-03-16,104.67567567567568
1362,0.4300000204239041,0.0,R K Puram,2017-03-16,104.67567567567568
1363,0.4160000197589397,0.07000000332482159,R K Puram,2017-03-16,104.67567567567568
1364,0.8160000387579203,0.027000001282431185,Sirifort,2017-03-16,106.95238095238096
1365,0.3780000179540366,0.0,Sirifort,2017-03-16,106.95238095238096
1366,0.441000020946376,0.0,Sirifort,2017-03-16,106.95238095238096
1367,0.4160000197589397,0.07000000332482159,Sirifort,2017-03-16,106.95238095238096
1374,0.5240000248886645,0.07700000365730375,US Diplomatic Post: New Delhi,2017-03-17,79.08333333333333
1375,0.5240000248886645,0.07700000365730375,Shadipur,2017-03-17,138.89303797468358
1379,0.6100000289734453,0.26400001253932714,R K Puram,2017-03-17,87.1
1383,0.5280000250786543,0.1520000072196126,Punjabi Bagh,2017-03-17,92.22916666666669
1386,0.6100000289734453,0.26400001253932714,Sirifort,2017-03-17,105.07692307692308
1389,0.5240000248886645,0.07700000365730375,ITO,2017-03-17,82.81318681318682
1390,0.5240000248886645,0.07700000365730375,Mandir,2017-03-17,82.36170212765956
1420,1.1250000534346327,0.004000000189989804,Mandir,2017-03-19,80.41304347826087
1421,1.1250000534346327,0.004000000189989804,Shadipur,2017-03-19,133.5717045454545
1422,0.7890000374754891,0.0,Punjabi Bagh,2017-03-19,108.47727272727272
1423,1.1250000534346327,0.004000000189989804,ITO,2017-03-19,99.21176470588236
1424,1.1250000534346327,0.004000000189989804,US Diplomatic Post: New Delhi,2017-03-19,79.91666666666667
1426,1.164000055287033,0.0,Sirifort,2017-03-19,89.22857142857143
1427,0.7310000347206369,0.07700000365730375,R K Puram,2017-03-19,101.6
1428,0.5900000280234963,0.0,Shadipur,2017-03-20,136.23701149425295
1429,0.43200002051889896,0.0,Shadipur,2017-03-20,136.23701149425295
1430,0.6570000312058255,0.0,Shadipur,2017-03-20,136.23701149425295
1431,0.43200002051889896,0.0,Mandir,2017-03-20,91.77777777777777
1432,0.5100000242237002,0.0,Mandir,2017-03-20,91.77777777777777
1433,0.6570000312058255,0.0,Mandir,2017-03-20,91.77777777777777
1437,0.43200002051889896,0.0,ITO,2017-03-20,114.53488372093024
1438,0.6960000330582261,0.0,ITO,2017-03-20,114.53488372093024
1439,0.5100000242237002,0.0,ITO,2017-03-20,114.53488372093024
1440,0.4380000208038837,0.002000000094994902,R K Puram,2017-03-20,116.36363636363636
1441,0.6960000330582261,0.0,R K Puram,2017-03-20,116.36363636363636
1442,0.5900000280234963,0.0,R K Puram,2017-03-20,116.36363636363636
1443,0.4380000208038837,0.002000000094994902,Sirifort,2017-03-20,136.92857142857142
1444,0.6960000330582261,0.0,Sirifort,2017-03-20,136.92857142857142
1445,0.5100000242237002,0.0,Sirifort,2017-03-20,136.92857142857142
1446,0.43200002051889896,0.0,US Diplomatic Post: New Delhi,2017-03-20,112.5
1447,0.6570000312058255,0.0,US Diplomatic Post: New Delhi,2017-03-20,112.5
1448,0.5100000242237002,0.0,US Diplomatic Post: New Delhi,2017-03-20,112.5
1449,0.43200002051889896,0.0,Punjabi Bagh,2017-03-20,107.0
1450,0.5900000280234963,0.0,Punjabi Bagh,2017-03-20,107.0
1451,0.6570000312058255,0.0,Punjabi Bagh,2017-03-20,107.0
1454,0.4820000228937715,0.04700000223238021,R K Puram,2017-03-21,120.76666666666668
1455,0.5200000246986747,0.1170000055572018,R K Puram,2017-03-21,120.76666666666668
1456,0.5430000257911161,0.045000002137385316,Punjabi Bagh,2017-03-21,124.61111111111113
1457,0.4270000202814117,0.062000002944841974,Punjabi Bagh,2017-03-21,124.61111111111113
1458,0.5200000246986747,0.1170000055572018,Shadipur,2017-03-21,158.4337209302325
1459,0.4270000202814117,0.062000002944841974,Shadipur,2017-03-21,158.4337209302325
1460,0.5200000246986747,0.1170000055572018,Mandir,2017-03-21,92.15789473684212
1461,0.4820000228937715,0.04700000223238021,Mandir,2017-03-21,92.15789473684212
1464,0.3270000155316666,0.2070000098319724,Sirifort,2017-03-21,88.475
1465,0.5200000246986747,0.1170000055572018,Sirifort,2017-03-21,88.475
1466,0.5020000238437206,0.029000001377426088,ITO,2017-03-21,123.48809523809523
1467,0.43200002051889896,0.10000000474974513,ITO,2017-03-21,123.48809523809523
1468,0.4490000213263557,0.09700000460725278,ITO,2017-03-22,86.29166666666669
1470,0.4490000213263557,0.09700000460725278,US Diplomatic Post: New Delhi,2017-03-22,91.0
1472,0.4440000210888684,0.07000000332482159,Sirifort,2017-03-22,98.65957446808511
1475,0.4490000213263557,0.09700000460725278,Mandir,2017-03-22,79.625
1476,0.38900001847650856,0.13200000626966354,NSIT Dwarka,2017-03-22,107.2
1478,0.42400002013891935,0.08700000413227826,Punjabi Bagh,2017-03-22,133.46153846153842
1480,0.4490000213263557,0.09700000460725278,Shadipur,2017-03-22,161.5762962962963
1483,0.4440000210888684,0.07000000332482159,R K Puram,2017-03-22,115.7
1484,0.3330000158166513,0.007000000332482159,NSIT Dwarka,2017-03-23,125.97931034482764
1485,0.5860000278335065,0.032000001519918435,NSIT Dwarka,2017-03-23,125.97931034482764
1486,0.4640000220388174,0.002000000094994902,Mandir,2017-03-23,109.5625
