,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Deep_Blue_Aerosol_Optical_Depth_550_Land,AOD_550_Dark_Target_Deep_Blue_Combined,AOD_550_Dark_Target_Deep_Blue_Combined_QA_Flag,Aerosol_Cloud_Fraction_Land,Image_Optical_Depth_Land_And_Ocean,Location
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.688454999999998,77.17575,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Ashok Vihar, Delhi - DPCC"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.48,77.13,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Aya Nagar, New Delhi - IMD"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.72835,77.197484,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Burari Crossing, New Delhi - IMD"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.55,77.28,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.7504,77.11717,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"DTU, New Delhi - CPCB"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.499727000000004,77.267095,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
27289,2016.0,9.0,4.0,8.0,35.0,7.0,28.572038,77.070837,-9999.0,-9999.0,0.0,0.9540000453125685,-9999.0,"Dwarka-Sector 8, Delhi - DPCC"
27287,2016.0,9.0,4.0,8.0,35.0,7.0,28.655602000000002,77.294687,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"East Arjun Nagar, Delhi - CPCB"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.56,77.094,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"IGI Airport Terminal - 3, New Delhi - IMD"
27287,2016.0,9.0,4.0,8.0,35.0,7.0,28.68255,77.30512,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.624059999999997,77.2411,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"ITO, New Delhi - CPCB"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.725833,77.162752,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Jahangirpuri, Delhi - DPCC"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.582846000000004,77.23436600000001,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.59,77.24,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Lodhi Road, New Delhi - IMD"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.612441999999998,77.23727199999999,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.6341,77.2005,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Mandir Marg, New Delhi - DPCC"
27289,2016.0,9.0,4.0,8.0,35.0,7.0,28.608052,77.036187,-9999.0,-9999.0,0.0,0.9540000453125685,-9999.0,"NSIT Dwarka, New Delhi - CPCB"
27289,2016.0,9.0,4.0,8.0,35.0,7.0,28.609013,76.985453,-9999.0,-9999.0,0.0,0.9540000453125685,-9999.0,"Najafgarh, Delhi - DPCC"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.853959999999997,77.09178399999999,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Narela, Delhi - DPCC"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.563867,77.26080999999999,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Nehru Nagar, Delhi - DPCC"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.688812,77.20727099999999,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"North Campus, DU, New Delhi - IMD"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.535763,77.276433,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Okhla Phase-2, Delhi - DPCC"
27287,2016.0,9.0,4.0,8.0,35.0,7.0,28.619988,77.292355,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"Patparganj, Delhi - DPCC"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.6683,77.1167,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Punjabi Bagh, Delhi - DPCC"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.637672,77.15714399999999,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Pusa, New Delhi - IMD"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.5648,77.1744,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"R K Puram, New Delhi - DPCC"
27289,2016.0,9.0,4.0,8.0,35.0,7.0,28.749471999999997,77.056533,-9999.0,-9999.0,0.0,0.9540000453125685,-9999.0,"Rohini, Delhi - DPCC"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.651558,77.158194,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Shadipur, New Delhi - CPCB"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.54965,77.21215,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Sirifort, New Delhi - CPCB"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.733247,77.249589,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Sonia Vihar, Delhi - DPCC"
27287,2016.0,9.0,4.0,8.0,35.0,7.0,28.671246000000004,77.317654,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"Vivek Vihar, Delhi - DPCC"
27288,2016.0,9.0,4.0,8.0,35.0,7.0,28.700217,77.16379,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Wazirpur, Delhi - DPCC"
3255,2016.0,11.0,23.0,8.0,35.0,45.0,28.6508,77.3152,0.7040000334382057,0.7040000334382057,3.0,0.0,0.545000025886111,"Anand Vihar, Delhi - DPCC"
3391,2016.0,11.0,23.0,8.0,35.0,46.0,28.688454999999998,77.17575,0.6080000288784504,-9999.0,0.0,0.012000000569969416,0.4760000226087868,"Ashok Vihar, Delhi - DPCC"
3121,2016.0,11.0,23.0,8.0,35.0,43.0,28.48,77.13,0.5860000278335065,0.574000027263537,3.0,0.05400000256486237,0.574000027263537,"Aya Nagar, New Delhi - IMD"
3391,2016.0,11.0,23.0,8.0,35.0,46.0,28.72835,77.197484,0.6080000288784504,-9999.0,0.0,0.012000000569969416,0.4760000226087868,"Burari Crossing, New Delhi - IMD"
3121,2016.0,11.0,23.0,8.0,35.0,43.0,28.55,77.28,0.5860000278335065,0.574000027263537,3.0,0.05400000256486237,0.574000027263537,"CRRI Mathura Road, New Delhi - IMD"
3526,2016.0,11.0,23.0,8.0,35.0,48.0,28.7504,77.11717,0.6790000322507694,0.47100002237129956,3.0,0.012000000569969416,0.47100002237129956,"DTU, New Delhi - CPCB"
3121,2016.0,11.0,23.0,8.0,35.0,43.0,28.499727000000004,77.267095,0.5860000278335065,0.574000027263537,3.0,0.05400000256486237,0.574000027263537,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
3257,2016.0,11.0,23.0,8.0,35.0,45.0,28.572038,77.070837,0.5400000256486237,0.45300002151634544,3.0,0.05900000280234963,0.45300002151634544,"Dwarka-Sector 8, Delhi - DPCC"
3255,2016.0,11.0,23.0,8.0,35.0,45.0,28.655602000000002,77.294687,0.7040000334382057,0.7040000334382057,3.0,0.0,0.545000025886111,"East Arjun Nagar, Delhi - CPCB"
3121,2016.0,11.0,23.0,8.0,35.0,43.0,28.56,77.094,0.5860000278335065,0.574000027263537,3.0,0.05400000256486237,0.574000027263537,"IGI Airport Terminal - 3, New Delhi - IMD"
3390,2016.0,11.0,23.0,8.0,35.0,46.0,28.68255,77.30512,0.6770000321557745,0.6770000321557745,3.0,0.0020000000949949026,0.44900002132635564,"IHBAS, Dilshad Garden,New Delhi - CPCB"
3256,2016.0,11.0,23.0,8.0,35.0,45.0,28.624059999999997,77.2411,0.5800000275485218,0.6460000306833535,3.0,0.035000001662410796,0.6460000306833535,"ITO, New Delhi - CPCB"
3391,2016.0,11.0,23.0,8.0,35.0,46.0,28.725833,77.162752,0.6080000288784504,-9999.0,0.0,0.012000000569969416,0.4760000226087868,"Jahangirpuri, Delhi - DPCC"
3121,2016.0,11.0,23.0,8.0,35.0,43.0,28.582846000000004,77.23436600000001,0.5860000278335065,0.574000027263537,3.0,0.05400000256486237,0.574000027263537,"Jawaharlal Nehru Stadium, Delhi - DPCC"
3256,2016.0,11.0,23.0,8.0,35.0,45.0,28.59,77.24,0.5800000275485218,0.6460000306833535,3.0,0.035000001662410796,0.6460000306833535,"Lodhi Road, New Delhi - IMD"
3256,2016.0,11.0,23.0,8.0,35.0,45.0,28.612441999999998,77.23727199999999,0.5800000275485218,0.6460000306833535,3.0,0.035000001662410796,0.6460000306833535,"Major Dhyan Chand National Stadium, Delhi - DPCC"
3256,2016.0,11.0,23.0,8.0,35.0,45.0,28.6341,77.2005,0.5800000275485218,0.6460000306833535,3.0,0.035000001662410796,0.6460000306833535,"Mandir Marg, New Delhi - DPCC"
3257,2016.0,11.0,23.0,8.0,35.0,45.0,28.608052,77.036187,0.5400000256486237,0.45300002151634544,3.0,0.05900000280234963,0.45300002151634544,"NSIT Dwarka, New Delhi - CPCB"
3257,2016.0,11.0,23.0,8.0,35.0,45.0,28.609013,76.985453,0.5400000256486237,0.45300002151634544,3.0,0.05900000280234963,0.45300002151634544,"Najafgarh, Delhi - DPCC"
3661,2016.0,11.0,23.0,8.0,35.0,49.0,28.853959999999997,77.09178399999999,0.7280000345781446,0.5630000267410651,3.0,0.0,0.5630000267410651,"Narela, Delhi - DPCC"
3121,2016.0,11.0,23.0,8.0,35.0,43.0,28.563867,77.26080999999999,0.5860000278335065,0.574000027263537,3.0,0.05400000256486237,0.574000027263537,"Nehru Nagar, Delhi - DPCC"
3391,2016.0,11.0,23.0,8.0,35.0,46.0,28.688812,77.20727099999999,0.6080000288784504,-9999.0,0.0,0.012000000569969416,0.4760000226087868,"North Campus, DU, New Delhi - IMD"
3121,2016.0,11.0,23.0,8.0,35.0,43.0,28.535763,77.276433,0.5860000278335065,0.574000027263537,3.0,0.05400000256486237,0.574000027263537,"Okhla Phase-2, Delhi - DPCC"
3255,2016.0,11.0,23.0,8.0,35.0,45.0,28.619988,77.292355,0.7040000334382057,0.7040000334382057,3.0,0.0,0.545000025886111,"Patparganj, Delhi - DPCC"
3391,2016.0,11.0,23.0,8.0,35.0,46.0,28.6683,77.1167,0.6080000288784504,-9999.0,0.0,0.012000000569969416,0.4760000226087868,"Punjabi Bagh, Delhi - DPCC"
3256,2016.0,11.0,23.0,8.0,35.0,45.0,28.637672,77.15714399999999,0.5800000275485218,0.6460000306833535,3.0,0.035000001662410796,0.6460000306833535,"Pusa, New Delhi - IMD"
3121,2016.0,11.0,23.0,8.0,35.0,43.0,28.5648,77.1744,0.5860000278335065,0.574000027263537,3.0,0.05400000256486237,0.574000027263537,"R K Puram, New Delhi - DPCC"
3526,2016.0,11.0,23.0,8.0,35.0,48.0,28.749471999999997,77.056533,0.6790000322507694,0.47100002237129956,3.0,0.012000000569969416,0.47100002237129956,"Rohini, Delhi - DPCC"
3256,2016.0,11.0,23.0,8.0,35.0,45.0,28.651558,77.158194,0.5800000275485218,0.6460000306833535,3.0,0.035000001662410796,0.6460000306833535,"Shadipur, New Delhi - CPCB"
3121,2016.0,11.0,23.0,8.0,35.0,43.0,28.54965,77.21215,0.5860000278335065,0.574000027263537,3.0,0.05400000256486237,0.574000027263537,"Sirifort, New Delhi - CPCB"
3391,2016.0,11.0,23.0,8.0,35.0,46.0,28.733247,77.249589,0.6080000288784504,-9999.0,0.0,0.012000000569969416,0.4760000226087868,"Sonia Vihar, Delhi - DPCC"
3255,2016.0,11.0,23.0,8.0,35.0,45.0,28.671246000000004,77.317654,0.7040000334382057,0.7040000334382057,3.0,0.0,0.545000025886111,"Vivek Vihar, Delhi - DPCC"
3391,2016.0,11.0,23.0,8.0,35.0,46.0,28.700217,77.16379,0.6080000288784504,-9999.0,0.0,0.012000000569969416,0.4760000226087868,"Wazirpur, Delhi - DPCC"
19300,2016.0,7.0,5.0,7.0,28.0,39.0,28.6508,77.3152,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"Anand Vihar, Delhi - DPCC"
19300,2016.0,7.0,5.0,7.0,28.0,39.0,28.688454999999998,77.17575,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"Ashok Vihar, Delhi - DPCC"
19030,2016.0,7.0,5.0,7.0,28.0,36.0,28.48,77.13,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Aya Nagar, New Delhi - IMD"
19435,2016.0,7.0,5.0,7.0,28.0,40.0,28.72835,77.197484,-9999.0,-9999.0,0.0,0.9640000457875431,-9999.0,"Burari Crossing, New Delhi - IMD"
19165,2016.0,7.0,5.0,7.0,28.0,37.0,28.55,77.28,-9999.0,-9999.0,0.0,0.9920000471174717,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
19435,2016.0,7.0,5.0,7.0,28.0,40.0,28.7504,77.11717,-9999.0,-9999.0,0.0,0.9640000457875431,-9999.0,"DTU, New Delhi - CPCB"
19030,2016.0,7.0,5.0,7.0,28.0,36.0,28.499727000000004,77.267095,-9999.0,-9999.0,0.0,0.995000047259964,-9999.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
19165,2016.0,7.0,5.0,7.0,28.0,37.0,28.572038,77.070837,-9999.0,-9999.0,0.0,0.9920000471174717,-9999.0,"Dwarka-Sector 8, Delhi - DPCC"
19300,2016.0,7.0,5.0,7.0,28.0,39.0,28.655602000000002,77.294687,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"East Arjun Nagar, Delhi - CPCB"
19165,2016.0,7.0,5.0,7.0,28.0,37.0,28.56,77.094,-9999.0,-9999.0,0.0,0.9920000471174717,-9999.0,"IGI Airport Terminal - 3, New Delhi - IMD"
19299,2016.0,7.0,5.0,7.0,28.0,39.0,28.68255,77.30512,-9999.0,-9999.0,0.0,0.9820000466424972,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
19300,2016.0,7.0,5.0,7.0,28.0,39.0,28.624059999999997,77.2411,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"ITO, New Delhi - CPCB"
19435,2016.0,7.0,5.0,7.0,28.0,40.0,28.725833,77.162752,-9999.0,-9999.0,0.0,0.9640000457875431,-9999.0,"Jahangirpuri, Delhi - DPCC"
19165,2016.0,7.0,5.0,7.0,28.0,37.0,28.582846000000004,77.23436600000001,-9999.0,-9999.0,0.0,0.9920000471174717,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
19165,2016.0,7.0,5.0,7.0,28.0,37.0,28.59,77.24,-9999.0,-9999.0,0.0,0.9920000471174717,-9999.0,"Lodhi Road, New Delhi - IMD"
19300,2016.0,7.0,5.0,7.0,28.0,39.0,28.612441999999998,77.23727199999999,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
19300,2016.0,7.0,5.0,7.0,28.0,39.0,28.6341,77.2005,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"Mandir Marg, New Delhi - DPCC"
19300,2016.0,7.0,5.0,7.0,28.0,39.0,28.608052,77.036187,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"NSIT Dwarka, New Delhi - CPCB"
19300,2016.0,7.0,5.0,7.0,28.0,39.0,28.609013,76.985453,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"Najafgarh, Delhi - DPCC"
19570,2016.0,7.0,5.0,7.0,28.0,42.0,28.853959999999997,77.09178399999999,-9999.0,-9999.0,0.0,0.975000046310015,-9999.0,"Narela, Delhi - DPCC"
19165,2016.0,7.0,5.0,7.0,28.0,37.0,28.563867,77.26080999999999,-9999.0,-9999.0,0.0,0.9920000471174717,-9999.0,"Nehru Nagar, Delhi - DPCC"
19300,2016.0,7.0,5.0,7.0,28.0,39.0,28.688812,77.20727099999999,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"North Campus, DU, New Delhi - IMD"
19165,2016.0,7.0,5.0,7.0,28.0,37.0,28.535763,77.276433,-9999.0,-9999.0,0.0,0.9920000471174717,-9999.0,"Okhla Phase-2, Delhi - DPCC"
19300,2016.0,7.0,5.0,7.0,28.0,39.0,28.619988,77.292355,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"Patparganj, Delhi - DPCC"
19435,2016.0,7.0,5.0,7.0,28.0,40.0,28.6683,77.1167,-9999.0,-9999.0,0.0,0.9640000457875431,-9999.0,"Punjabi Bagh, Delhi - DPCC"
19300,2016.0,7.0,5.0,7.0,28.0,39.0,28.637672,77.15714399999999,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"Pusa, New Delhi - IMD"
19165,2016.0,7.0,5.0,7.0,28.0,37.0,28.5648,77.1744,-9999.0,-9999.0,0.0,0.9920000471174717,-9999.0,"R K Puram, New Delhi - DPCC"
19570,2016.0,7.0,5.0,7.0,28.0,42.0,28.749471999999997,77.056533,-9999.0,-9999.0,0.0,0.975000046310015,-9999.0,"Rohini, Delhi - DPCC"
19300,2016.0,7.0,5.0,7.0,28.0,39.0,28.651558,77.158194,-9999.0,-9999.0,0.0,0.9900000470224768,-9999.0,"Shadipur, New Delhi - CPCB"
19165,2016.0,7.0,5.0,7.0,28.0,37.0,28.54965,77.21215,-9999.0,-9999.0,0.0,0.9920000471174717,-9999.0,"Sirifort, New Delhi - CPCB"
19435,2016.0,7.0,5.0,7.0,28.0,40.0,28.733247,77.249589,-9999.0,-9999.0,0.0,0.9640000457875431,-9999.0,"Sonia Vihar, Delhi - DPCC"
19299,2016.0,7.0,5.0,7.0,28.0,39.0,28.671246000000004,77.317654,-9999.0,-9999.0,0.0,0.9820000466424972,-9999.0,"Vivek Vihar, Delhi - DPCC"
19435,2016.0,7.0,5.0,7.0,28.0,40.0,28.700217,77.16379,-9999.0,-9999.0,0.0,0.9640000457875431,-9999.0,"Wazirpur, Delhi - DPCC"
17853,2016.0,10.0,8.0,8.0,23.0,24.0,28.6508,77.3152,0.47300002246629447,0.7790000370005146,3.0,0.07500000356230885,0.7790000370005146,"Anand Vihar, Delhi - DPCC"
17989,2016.0,10.0,8.0,8.0,23.0,26.0,28.688454999999998,77.17575,0.6240000296384096,0.709000033675693,3.0,0.1190000056521967,0.709000033675693,"Ashok Vihar, Delhi - DPCC"
17720,2016.0,10.0,8.0,8.0,23.0,23.0,28.48,77.13,0.5220000247936696,0.5180000246036798,3.0,0.33000001567415893,0.5180000246036798,"Aya Nagar, New Delhi - IMD"
17989,2016.0,10.0,8.0,8.0,23.0,26.0,28.72835,77.197484,0.6240000296384096,0.709000033675693,3.0,0.1190000056521967,0.709000033675693,"Burari Crossing, New Delhi - IMD"
17719,2016.0,10.0,8.0,8.0,23.0,23.0,28.55,77.28,0.4870000231312588,0.7410000351956114,3.0,0.25400001206435263,0.7410000351956114,"CRRI Mathura Road, New Delhi - IMD"
17990,2016.0,10.0,8.0,8.0,23.0,26.0,28.7504,77.11717,0.5630000267410651,0.7500000356230885,3.0,0.13200000626966357,0.7500000356230885,"DTU, New Delhi - CPCB"
17719,2016.0,10.0,8.0,8.0,23.0,23.0,28.499727000000004,77.267095,0.4870000231312588,0.7410000351956114,3.0,0.25400001206435263,0.7410000351956114,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
17855,2016.0,10.0,8.0,8.0,23.0,24.0,28.572038,77.070837,0.5460000259336084,0.6600000313483179,3.0,0.1970000093569979,0.6600000313483179,"Dwarka-Sector 8, Delhi - DPCC"
17854,2016.0,10.0,8.0,8.0,23.0,24.0,28.655602000000002,77.294687,0.5250000249361619,0.6300000299233943,3.0,0.12900000612717122,0.6300000299233943,"East Arjun Nagar, Delhi - CPCB"
17855,2016.0,10.0,8.0,8.0,23.0,24.0,28.56,77.094,0.5460000259336084,0.6600000313483179,3.0,0.1970000093569979,0.6600000313483179,"IGI Airport Terminal - 3, New Delhi - IMD"
17988,2016.0,10.0,8.0,8.0,23.0,26.0,28.68255,77.30512,0.5500000261235982,0.43400002061389387,3.0,0.08700000413227826,0.43400002061389387,"IHBAS, Dilshad Garden,New Delhi - CPCB"
17854,2016.0,10.0,8.0,8.0,23.0,24.0,28.624059999999997,77.2411,0.5250000249361619,0.6300000299233943,3.0,0.12900000612717122,0.6300000299233943,"ITO, New Delhi - CPCB"
17989,2016.0,10.0,8.0,8.0,23.0,26.0,28.725833,77.162752,0.6240000296384096,0.709000033675693,3.0,0.1190000056521967,0.709000033675693,"Jahangirpuri, Delhi - DPCC"
17854,2016.0,10.0,8.0,8.0,23.0,24.0,28.582846000000004,77.23436600000001,0.5250000249361619,0.6300000299233943,3.0,0.12900000612717122,0.6300000299233943,"Jawaharlal Nehru Stadium, Delhi - DPCC"
17854,2016.0,10.0,8.0,8.0,23.0,24.0,28.59,77.24,0.5250000249361619,0.6300000299233943,3.0,0.12900000612717122,0.6300000299233943,"Lodhi Road, New Delhi - IMD"
17854,2016.0,10.0,8.0,8.0,23.0,24.0,28.612441999999998,77.23727199999999,0.5250000249361619,0.6300000299233943,3.0,0.12900000612717122,0.6300000299233943,"Major Dhyan Chand National Stadium, Delhi - DPCC"
17854,2016.0,10.0,8.0,8.0,23.0,24.0,28.6341,77.2005,0.5250000249361619,0.6300000299233943,3.0,0.12900000612717122,0.6300000299233943,"Mandir Marg, New Delhi - DPCC"
17856,2016.0,10.0,8.0,8.0,23.0,24.0,28.608052,77.036187,0.6240000296384096,0.6460000306833535,3.0,0.09200000436976552,0.6460000306833535,"NSIT Dwarka, New Delhi - CPCB"
17856,2016.0,10.0,8.0,8.0,23.0,24.0,28.609013,76.985453,0.6240000296384096,0.6460000306833535,3.0,0.09200000436976552,0.6460000306833535,"Najafgarh, Delhi - DPCC"
18260,2016.0,10.0,8.0,8.0,23.0,29.0,28.853959999999997,77.09178399999999,0.7350000349106267,0.6400000303983688,3.0,0.10200000484474003,0.6400000303983688,"Narela, Delhi - DPCC"
17719,2016.0,10.0,8.0,8.0,23.0,23.0,28.563867,77.26080999999999,0.4870000231312588,0.7410000351956114,3.0,0.25400001206435263,0.7410000351956114,"Nehru Nagar, Delhi - DPCC"
17989,2016.0,10.0,8.0,8.0,23.0,26.0,28.688812,77.20727099999999,0.6240000296384096,0.709000033675693,3.0,0.1190000056521967,0.709000033675693,"North Campus, DU, New Delhi - IMD"
17719,2016.0,10.0,8.0,8.0,23.0,23.0,28.535763,77.276433,0.4870000231312588,0.7410000351956114,3.0,0.25400001206435263,0.7410000351956114,"Okhla Phase-2, Delhi - DPCC"
17854,2016.0,10.0,8.0,8.0,23.0,24.0,28.619988,77.292355,0.5250000249361619,0.6300000299233943,3.0,0.12900000612717122,0.6300000299233943,"Patparganj, Delhi - DPCC"
17990,2016.0,10.0,8.0,8.0,23.0,26.0,28.6683,77.1167,0.5630000267410651,0.7500000356230885,3.0,0.13200000626966357,0.7500000356230885,"Punjabi Bagh, Delhi - DPCC"
17855,2016.0,10.0,8.0,8.0,23.0,24.0,28.637672,77.15714399999999,0.5460000259336084,0.6600000313483179,3.0,0.1970000093569979,0.6600000313483179,"Pusa, New Delhi - IMD"
17720,2016.0,10.0,8.0,8.0,23.0,23.0,28.5648,77.1744,0.5220000247936696,0.5180000246036798,3.0,0.33000001567415893,0.5180000246036798,"R K Puram, New Delhi - DPCC"
18125,2016.0,10.0,8.0,8.0,23.0,27.0,28.749471999999997,77.056533,0.6700000318232924,0.5530000262660906,3.0,0.18200000864453614,0.5530000262660906,"Rohini, Delhi - DPCC"
17855,2016.0,10.0,8.0,8.0,23.0,24.0,28.651558,77.158194,0.5460000259336084,0.6600000313483179,3.0,0.1970000093569979,0.6600000313483179,"Shadipur, New Delhi - CPCB"
17719,2016.0,10.0,8.0,8.0,23.0,23.0,28.54965,77.21215,0.4870000231312588,0.7410000351956114,3.0,0.25400001206435263,0.7410000351956114,"Sirifort, New Delhi - CPCB"
17989,2016.0,10.0,8.0,8.0,23.0,26.0,28.733247,77.249589,0.6240000296384096,0.709000033675693,3.0,0.1190000056521967,0.709000033675693,"Sonia Vihar, Delhi - DPCC"
17853,2016.0,10.0,8.0,8.0,23.0,24.0,28.671246000000004,77.317654,0.47300002246629447,0.7790000370005146,3.0,0.07500000356230885,0.7790000370005146,"Vivek Vihar, Delhi - DPCC"
17989,2016.0,10.0,8.0,8.0,23.0,26.0,28.700217,77.16379,0.6240000296384096,0.709000033675693,3.0,0.1190000056521967,0.709000033675693,"Wazirpur, Delhi - DPCC"
27405,2016.0,6.0,8.0,9.0,25.0,8.0,28.6508,77.3152,0.6220000295434147,0.6220000295434147,3.0,0.0,-9999.0,"Anand Vihar, Delhi - DPCC"
27405,2016.0,6.0,8.0,9.0,25.0,8.0,28.688454999999998,77.17575,0.6220000295434147,0.6220000295434147,3.0,0.0,-9999.0,"Ashok Vihar, Delhi - DPCC"
27405,2016.0,6.0,8.0,9.0,25.0,8.0,28.48,77.13,0.6220000295434147,0.6220000295434147,3.0,0.0,-9999.0,"Aya Nagar, New Delhi - IMD"
27405,2016.0,6.0,8.0,9.0,25.0,8.0,28.72835,77.197484,0.6220000295434147,0.6220000295434147,3.0,0.0,-9999.0,"Burari Crossing, New Delhi - IMD"
27405,2016.0,6.0,8.0,9.0,25.0,8.0,28.55,77.28,0.6220000295434147,0.6220000295434147,3.0,0.0,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
27405,2016.0,6.0,8.0,9.0,25.0,8.0,28.7504,77.11717,0.6220000295434147,0.6220000295434147,3.0,0.0,-9999.0,"DTU, New Delhi - CPCB"
27405,2016.0,6.0,8.0,9.0,25.0,8.0,28.499727000000004,77.267095,0.6220000295434147,0.6220000295434147,3.0,0.0,-9999.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
27405,2016.0,6.0,8.0,9.0,25.0,8.0,28.572038,77.070837,0.6220000295434147,0.6220000295434147,3.0,0.0,-9999.0,"Dwarka-Sector 8, Delhi - DPCC"
27405,2016.0,6.0,8.0,9.0,25.0,8.0,28.655602000000002,77.294687,0.6220000295434147,0.6220000295434147,3.0,0.0,-9999.0,"East Arjun Nagar, Delhi - CPCB"
27405,2016.0,6.0,8.0,9.0,25.0,8.0,28.56,77.094,0.6220000295434147,0.6220000295434147,3.0,0.0,-9999.0,"IGI Airport Terminal - 3, New Delhi - IMD"
27405,2016.0,6.0,8.0,9.0,25.0,8.0,28.68255,77.30512,0.6220000295434147,0.6220000295434147,3.0,0.0,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
27405,2016.0,6.0,8.0,9.0,25.0,8.0,28.624059999999997,77.2411,0.6220000295434147,0.6220000295434147,3.0,0.0,-9999.0,"ITO, New Delhi - CPCB"
27405,2016.0,6.0,8.0,9.0,25.0,8.0,28.725833,77.162752,0.6220000295434147,0.6220000295434147,3.0,0.0,-9999.0,"Jahangirpuri, Delhi - DPCC"
27405,2016.0,6.0,8.0,9.0,25.0,8.0,28.582846000000004,77.23436600000001,0.6220000295434147,0.6220000295434147,3.0,0.0,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
